,gain,cumulative_cost
"CD82,SEMA4A,CD82,LILRB4,CLEC12A,SEMA4A,CLEC12A,LILRB4",0.0,3.550387596899225
"ITGAX,CR1,ITGAX,FUT3,LILRB4,CR1,LILRB4,FUT3",0.0,3.5503875968992253
"CD96,CD38,CD96,CD33,LILRB4,CD38,LILRB4,CD33",0.0,3.5658914728682167
"TNFRSF1B,CD96,TNFRSF1B,CLEC12A,CR1,CD96,CR1,CLEC12A",0.0,3.5658914728682167
"LTB4R,FUT3,LTB4R,CD33,LILRB4,FUT3,LILRB4,CD33",0.0,3.565891472868217
"EMC10,SEMA4A,EMC10,P2RY13,LILRB4,SEMA4A,LILRB4,P2RY13",0.0,3.565891472868217
"ITGAX,LTB4R,ITGAX,P2RY13,CD33,LTB4R,CD33,P2RY13",0.0,3.565891472868217
"TNFRSF1B,ITGAX,TNFRSF1B,P2RY13,SEMA4A,ITGAX,SEMA4A,P2RY13",0.0,3.5813953488372086
"CD82,CR1,CD82,LILRB4,CD96,CR1,CD96,LILRB4",0.0,3.581395348837209
"TNFRSF1B,LILRB4,TNFRSF1B,FUT3,SEMA4A,LILRB4,SEMA4A,FUT3",0.0,3.581395348837209
"EMC10,ITGAX,EMC10,LILRB4,CD96,ITGAX,CD96,LILRB4",0.0,3.581395348837209
"ITGAX,CD33,ITGAX,CLEC12A,P2RY13,CD33,P2RY13,CLEC12A",0.0,3.581395348837209
"TNFRSF1B,ITGAX,TNFRSF1B,CR1,LILRB4,ITGAX,LILRB4,CR1",0.0,3.5813953488372094
"LILRB4,CD33,LILRB4,CLEC12A,FUT3,CD33,FUT3,CLEC12A",0.0,3.5813953488372094
"CD82,SEMA4A,CD82,P2RY13,CD96,SEMA4A,CD96,P2RY13",0.0,3.5813953488372094
"SLC6A6,LTB4R,SLC6A6,CD96,SEMA4A,LTB4R,SEMA4A,CD96",0.0,3.5813953488372094
"CR1,SEMA4A,CR1,LILRB4,CD38,SEMA4A,CD38,LILRB4",0.0,3.5968992248062017
"SLC6A6,CD96,SLC6A6,CLEC12A,SEMA4A,CD96,SEMA4A,CLEC12A",0.0,3.5968992248062017
"TNFRSF1B,LILRB4,TNFRSF1B,CD33,LTB4R,LILRB4,LTB4R,CD33",0.0,3.5968992248062017
"P2RY13,CD96,P2RY13,CD33,FUT3,CD96,FUT3,CD33",0.0,3.612403100775193
"TNFRSF1B,CD33,TNFRSF1B,CLEC12A,LILRB4,CD33,LILRB4,CLEC12A",0.0,3.6124031007751936
"SLC6A6,ITGAX,SLC6A6,LILRB4,SEMA4A,ITGAX,SEMA4A,LILRB4",0.0,3.6124031007751936
"ITGAX,CD96,ITGAX,CD38,SEMA4A,CD96,SEMA4A,CD38",0.0,3.6124031007751936
"ITGAX,SEMA4A,ITGAX,LTB4R,FUT3,SEMA4A,FUT3,LTB4R",0.0,3.612403100775194
"LTB4R,LILRB4,LTB4R,CD38,P2RY13,LILRB4,P2RY13,CD38",0.0,3.612403100775194
"P2RY13,CD38,P2RY13,CLEC12A,LILRB4,CD38,LILRB4,CLEC12A",0.0,3.6279069767441854
"SLC30A1,CD96,SLC30A1,LILRB4,P2RY13,CD96,P2RY13,LILRB4",0.0,3.627906976744186
"ITGAX,FUT3,ITGAX,CLEC12A,SEMA4A,FUT3,SEMA4A,CLEC12A",0.0,3.6279069767441863
"EMC10,SEMA4A,EMC10,LTB4R,LILRB4,SEMA4A,LILRB4,LTB4R",0.0,3.6279069767441863
"TNFRSF1B,ITGAX,TNFRSF1B,LTB4R,SEMA4A,ITGAX,SEMA4A,LTB4R",0.0,3.6434108527131777
"ITGAX,CD33,ITGAX,CLEC12A,LTB4R,CD33,LTB4R,CLEC12A",0.0,3.643410852713178
"CR1,SEMA4A,CR1,P2RY13,FUT3,SEMA4A,FUT3,P2RY13",0.0,3.6434108527131785
"CD82,SEMA4A,CD82,LTB4R,CD96,SEMA4A,CD96,LTB4R",0.0,3.6434108527131785
"EMC10,SEMA4A,EMC10,LILRB4,CLEC12A,SEMA4A,CLEC12A,LILRB4",0.0,3.6434108527131785
"TNFRSF1B,CD96,TNFRSF1B,CD33,P2RY13,CD96,P2RY13,CD33",0.0,3.6434108527131785
"ITGAX,CR1,ITGAX,CD96,FUT3,CR1,FUT3,CD96",0.0,3.65891472868217
"TNFRSF1B,ITGAX,TNFRSF1B,CLEC12A,SEMA4A,ITGAX,SEMA4A,CLEC12A",0.0,3.65891472868217
"CD82,SEMA4A,CD82,CLEC12A,CD96,SEMA4A,CD96,CLEC12A",0.0,3.65891472868217
"CR1,LTB4R,CR1,P2RY13,CD33,LTB4R,CD33,P2RY13",0.0,3.6589147286821704
"LTB4R,CD96,LTB4R,CD33,FUT3,CD96,FUT3,CD33",0.0,3.674418604651162
"SLC6A6,CD96,SLC6A6,CD33,LILRB4,CD96,LILRB4,CD33",0.0,3.674418604651162
"TNFRSF1B,CR1,TNFRSF1B,P2RY13,SEMA4A,CR1,SEMA4A,P2RY13",0.0,3.674418604651162
"EMC10,CR1,EMC10,CD96,LILRB4,CR1,LILRB4,CD96",0.0,3.6744186046511627
"CD82,SEMA4A,CD82,LILRB4,ITGAX,SEMA4A,ITGAX,LILRB4",0.0,3.6744186046511627
"CR1,CD33,CR1,CLEC12A,P2RY13,CD33,P2RY13,CLEC12A",0.0,3.6744186046511627
"EMC10,SEMA4A,EMC10,P2RY13,CD96,SEMA4A,CD96,P2RY13",0.0,3.674418604651163
"TNFRSF1B,CD96,TNFRSF1B,FUT3,SEMA4A,CD96,SEMA4A,FUT3",0.0,3.6899224806201545
"CD96,FUT3,CD96,CLEC12A,CD33,FUT3,CD33,CLEC12A",0.0,3.6899224806201545
"LTB4R,CD38,LTB4R,CLEC12A,LILRB4,CD38,LILRB4,CLEC12A",0.0,3.6899224806201545
"SLC30A1,CD96,SLC30A1,LILRB4,LTB4R,CD96,LTB4R,LILRB4",0.0,3.689922480620155
"TNFRSF1B,CR1,TNFRSF1B,CD96,ITGAX,CR1,ITGAX,CD96",0.0,3.6899224806201554
"CR1,SEMA4A,CR1,LTB4R,FUT3,SEMA4A,FUT3,LTB4R",0.0,3.7054263565891468
"ITGAX,FUT3,ITGAX,CD33,LILRB4,FUT3,LILRB4,CD33",0.0,3.705426356589147
"SLC30A1,CD96,SLC30A1,CLEC12A,LILRB4,CD96,LILRB4,CLEC12A",0.0,3.705426356589147
"SLC6A6,CR1,SLC6A6,LILRB4,SEMA4A,CR1,SEMA4A,LILRB4",0.0,3.705426356589147
"CR1,CD96,CR1,CD38,SEMA4A,CD96,SEMA4A,CD38",0.0,3.705426356589147
"TNFRSF1B,CD96,TNFRSF1B,CD33,LTB4R,CD96,LTB4R,CD33",0.0,3.7054263565891477
"CR1,SEMA4A,CR1,FUT3,CLEC12A,SEMA4A,CLEC12A,FUT3",0.0,3.720930232558139
"SLC6A6,ITGAX,SLC6A6,CD96,SEMA4A,ITGAX,SEMA4A,CD96",0.0,3.720930232558139
"LTB4R,CD96,LTB4R,CD38,P2RY13,CD96,P2RY13,CD38",0.0,3.720930232558139
"SLC6A6,LTB4R,SLC6A6,LILRB4,P2RY13,LTB4R,P2RY13,LILRB4",0.0,3.7209302325581395
"TNFRSF1B,CD96,TNFRSF1B,CD33,CLEC12A,CD96,CLEC12A,CD33",0.0,3.72093023255814
"TNFRSF1B,CR1,TNFRSF1B,LTB4R,SEMA4A,CR1,SEMA4A,LTB4R",0.0,3.7364341085271313
"SLC6A6,LILRB4,SLC6A6,CLEC12A,P2RY13,LILRB4,P2RY13,CLEC12A",0.0,3.7364341085271313
"P2RY13,CD96,P2RY13,CD38,CLEC12A,CD96,CLEC12A,CD38",0.0,3.7364341085271313
"TNFRSF1B,ITGAX,TNFRSF1B,CD33,LILRB4,ITGAX,LILRB4,CD33",0.0,3.7364341085271318
"CD82,CD96,CD82,LILRB4,CD33,CD96,CD33,LILRB4",0.0,3.7364341085271318
"CR1,CD33,CR1,CLEC12A,LTB4R,CD33,LTB4R,CLEC12A",0.0,3.7364341085271318
"LTB4R,FUT3,LTB4R,CLEC12A,P2RY13,FUT3,P2RY13,CLEC12A",0.0,3.7364341085271318
"EMC10,SEMA4A,EMC10,LTB4R,CD96,SEMA4A,CD96,LTB4R",0.0,3.736434108527132
"TNFRSF1B,CR1,TNFRSF1B,CLEC12A,SEMA4A,CR1,SEMA4A,CLEC12A",0.0,3.7519379844961236
"EMC10,CD96,EMC10,CLEC12A,SEMA4A,CD96,SEMA4A,CLEC12A",0.0,3.7519379844961236
"ITGAX,P2RY13,ITGAX,LILRB4,CD38,P2RY13,CD38,LILRB4",0.0,3.7519379844961236
"SEMA4A,CD38,SEMA4A,CD33,LILRB4,CD38,LILRB4,CD33",0.0,3.751937984496124
"CD82,SEMA4A,CD82,LILRB4,CR1,SEMA4A,CR1,LILRB4",0.0,3.767441860465116
"EMC10,SEMA4A,EMC10,LILRB4,ITGAX,SEMA4A,ITGAX,LILRB4",0.0,3.7674418604651163
"TNFRSF1B,LTB4R,TNFRSF1B,CLEC12A,P2RY13,LTB4R,P2RY13,CLEC12A",0.0,3.7674418604651163
"CD82,ITGAX,CD82,SEMA4A,CD96,ITGAX,CD96,SEMA4A",0.0,3.782945736434108
"CD82,LTB4R,CD82,P2RY13,LILRB4,LTB4R,LILRB4,P2RY13",0.0,3.7829457364341086
"ITGAX,CR1,ITGAX,CD33,P2RY13,CR1,P2RY13,CD33",0.0,3.7984496124031004
"CR1,LILRB4,CR1,FUT3,CD33,LILRB4,CD33,FUT3",0.0,3.7984496124031004
"SLC6A6,LILRB4,SLC6A6,CLEC12A,LTB4R,LILRB4,LTB4R,CLEC12A",0.0,3.7984496124031004
"LTB4R,CD96,LTB4R,CD38,CLEC12A,CD96,CLEC12A,CD38",0.0,3.7984496124031004
"SEMA4A,FUT3,SEMA4A,CD33,P2RY13,FUT3,P2RY13,CD33",0.0,3.7984496124031004
"CD82,P2RY13,CD82,LILRB4,CLEC12A,P2RY13,CLEC12A,LILRB4",0.0,3.798449612403101
"ITGAX,LTB4R,ITGAX,LILRB4,CD38,LTB4R,CD38,LILRB4",0.0,3.8139534883720927
"SLC6A6,CR1,SLC6A6,CD96,SEMA4A,CR1,SEMA4A,CD96",0.0,3.8139534883720927
"ITGAX,CD96,ITGAX,CD33,FUT3,CD96,FUT3,CD33",0.0,3.8139534883720927
"SLC30A1,P2RY13,SLC30A1,LILRB4,SEMA4A,P2RY13,SEMA4A,LILRB4",0.0,3.813953488372093
"EMC10,CD96,EMC10,CD33,LILRB4,CD96,LILRB4,CD33",0.0,3.8294573643410845
"ITGAX,CD38,ITGAX,CLEC12A,LILRB4,CD38,LILRB4,CLEC12A",0.0,3.829457364341085
"TNFRSF1B,LILRB4,TNFRSF1B,FUT3,P2RY13,LILRB4,P2RY13,FUT3",0.0,3.829457364341085
"SLC6A6,LTB4R,SLC6A6,CD96,P2RY13,LTB4R,P2RY13,CD96",0.0,3.8294573643410854
"TNFRSF1B,P2RY13,TNFRSF1B,CD33,SEMA4A,P2RY13,SEMA4A,CD33",0.0,3.8294573643410854
"TNFRSF1B,CR1,TNFRSF1B,CD33,LILRB4,CR1,LILRB4,CD33",0.0,3.8294573643410854
"SLC6A6,CD96,SLC6A6,CLEC12A,P2RY13,CD96,P2RY13,CLEC12A",0.0,3.8449612403100772
"CR1,P2RY13,CR1,LILRB4,CD38,P2RY13,CD38,LILRB4",0.0,3.8449612403100772
"ITGAX,CR1,ITGAX,FUT3,SEMA4A,CR1,SEMA4A,FUT3",0.0,3.8449612403100777
"TNFRSF1B,CD96,TNFRSF1B,CD33,ITGAX,CD96,ITGAX,CD33",0.0,3.844961240310078
"CD96,LILRB4,CD96,FUT3,CD38,LILRB4,CD38,FUT3",0.0,3.8604651162790695
"ITGAX,CR1,ITGAX,CD33,LTB4R,CR1,LTB4R,CD33",0.0,3.8604651162790695
"ITGAX,CD96,ITGAX,CD38,P2RY13,CD96,P2RY13,CD38",0.0,3.8604651162790695
"ITGAX,LTB4R,ITGAX,P2RY13,FUT3,LTB4R,FUT3,P2RY13",0.0,3.8604651162790695
"SEMA4A,CD38,SEMA4A,CD33,CD96,CD38,CD96,CD33",0.0,3.8604651162790695
"SLC6A6,LILRB4,SLC6A6,CD33,SEMA4A,LILRB4,SEMA4A,CD33",0.0,3.8604651162790695
"SLC6A6,ITGAX,SLC6A6,LILRB4,P2RY13,ITGAX,P2RY13,LILRB4",0.0,3.8604651162790695
"SEMA4A,FUT3,SEMA4A,CD33,LTB4R,FUT3,LTB4R,CD33",0.0,3.8604651162790695
"EMC10,SEMA4A,EMC10,LILRB4,CR1,SEMA4A,CR1,LILRB4",0.0,3.8604651162790695
"CD82,LTB4R,CD82,LILRB4,CLEC12A,LTB4R,CLEC12A,LILRB4",0.0,3.86046511627907
"CD82,CR1,CD82,SEMA4A,CD96,CR1,CD96,SEMA4A",0.0,3.875968992248062
"ITGAX,CD33,ITGAX,CLEC12A,CR1,CD33,CR1,CLEC12A",0.0,3.875968992248062
"EMC10,LTB4R,EMC10,P2RY13,LILRB4,LTB4R,LILRB4,P2RY13",0.0,3.875968992248062
"EMC10,ITGAX,EMC10,SEMA4A,CD96,ITGAX,CD96,SEMA4A",0.0,3.875968992248062
"SEMA4A,CD33,SEMA4A,CLEC12A,FUT3,CD33,FUT3,CLEC12A",0.0,3.875968992248062
"TNFRSF1B,ITGAX,TNFRSF1B,CR1,SEMA4A,ITGAX,SEMA4A,CR1",0.0,3.875968992248062
"ITGAX,FUT3,ITGAX,CLEC12A,P2RY13,FUT3,P2RY13,CLEC12A",0.0,3.8759689922480622
"SLC30A1,LTB4R,SLC30A1,LILRB4,SEMA4A,LTB4R,SEMA4A,LILRB4",0.0,3.8759689922480622
"TNFRSF1B,ITGAX,TNFRSF1B,LTB4R,P2RY13,ITGAX,P2RY13,LTB4R",0.0,3.891472868217054
"EMC10,P2RY13,EMC10,LILRB4,CLEC12A,P2RY13,CLEC12A,LILRB4",0.0,3.891472868217054
"TNFRSF1B,LILRB4,TNFRSF1B,FUT3,LTB4R,LILRB4,LTB4R,FUT3",0.0,3.891472868217054
"SLC30A1,LILRB4,SLC30A1,CLEC12A,SEMA4A,LILRB4,SEMA4A,CLEC12A",0.0,3.891472868217054
"TNFRSF1B,CD96,TNFRSF1B,CD38,LILRB4,CD96,LILRB4,CD38",0.0,3.891472868217054
"CD82,LTB4R,CD82,P2RY13,CD96,LTB4R,CD96,P2RY13",0.0,3.8914728682170545
"TNFRSF1B,LTB4R,TNFRSF1B,CD33,SEMA4A,LTB4R,SEMA4A,CD33",0.0,3.8914728682170545
"CR1,CD96,CR1,CD33,FUT3,CD96,FUT3,CD33",0.0,3.9069767441860463
"TNFRSF1B,ITGAX,TNFRSF1B,CLEC12A,P2RY13,ITGAX,P2RY13,CLEC12A",0.0,3.9069767441860463
"SEMA4A,LTB4R,SEMA4A,CD38,P2RY13,LTB4R,P2RY13,CD38",0.0,3.9069767441860463
"CR1,LTB4R,CR1,LILRB4,CD38,LTB4R,CD38,LILRB4",0.0,3.9069767441860463
"SLC6A6,CD96,SLC6A6,CLEC12A,LTB4R,CD96,LTB4R,CLEC12A",0.0,3.9069767441860463
"CD82,P2RY13,CD82,CLEC12A,CD96,P2RY13,CD96,CLEC12A",0.0,3.9069767441860463
"TNFRSF1B,CD33,TNFRSF1B,CLEC12A,SEMA4A,CD33,SEMA4A,CLEC12A",0.0,3.9069767441860463
"TNFRSF1B,FUT3,TNFRSF1B,CLEC12A,LILRB4,FUT3,LILRB4,CLEC12A",0.0,3.906976744186047
"ITGAX,CD96,ITGAX,CD38,LTB4R,CD96,LTB4R,CD38",0.0,3.9224806201550386
"SEMA4A,CD38,SEMA4A,CLEC12A,P2RY13,CD38,P2RY13,CLEC12A",0.0,3.9224806201550386
"CD82,SEMA4A,CD82,LILRB4,CD33,SEMA4A,CD33,LILRB4",0.0,3.9224806201550386
"SLC30A1,P2RY13,SLC30A1,CD96,SEMA4A,P2RY13,SEMA4A,CD96",0.0,3.9224806201550386
"CR1,CD38,CR1,CLEC12A,LILRB4,CD38,LILRB4,CLEC12A",0.0,3.9224806201550386
"SLC6A6,ITGAX,SLC6A6,LILRB4,LTB4R,ITGAX,LTB4R,LILRB4",0.0,3.9224806201550386
"CD82,P2RY13,CD82,LILRB4,ITGAX,P2RY13,ITGAX,LILRB4",0.0,3.922480620155039
"ITGAX,CD96,ITGAX,CD38,CLEC12A,CD96,CLEC12A,CD38",0.0,3.937984496124031
"TNFRSF1B,CD96,TNFRSF1B,CD33,CR1,CD96,CR1,CD33",0.0,3.937984496124031
"TNFRSF1B,CD96,TNFRSF1B,FUT3,P2RY13,CD96,P2RY13,FUT3",0.0,3.937984496124031
"SLC6A6,ITGAX,SLC6A6,CLEC12A,LILRB4,ITGAX,LILRB4,CLEC12A",0.0,3.937984496124031
"ITGAX,FUT3,ITGAX,CLEC12A,LTB4R,FUT3,LTB4R,CLEC12A",0.0,3.9379844961240313
"EMC10,LTB4R,EMC10,LILRB4,CLEC12A,LTB4R,CLEC12A,LILRB4",0.0,3.953488372093023
"CR1,CD96,CR1,CD38,P2RY13,CD96,P2RY13,CD38",0.0,3.953488372093023
"CR1,LTB4R,CR1,P2RY13,FUT3,LTB4R,FUT3,P2RY13",0.0,3.953488372093023
"SLC6A6,CR1,SLC6A6,LILRB4,P2RY13,CR1,P2RY13,LILRB4",0.0,3.953488372093023
"SLC6A6,CD96,SLC6A6,CD33,SEMA4A,CD96,SEMA4A,CD33",0.0,3.968992248062015
"SLC6A6,CD96,SLC6A6,FUT3,LILRB4,CD96,LILRB4,FUT3",0.0,3.9689922480620154
"CD82,LTB4R,CD82,CLEC12A,CD96,LTB4R,CD96,CLEC12A",0.0,3.9689922480620154
"CR1,P2RY13,CR1,FUT3,CLEC12A,P2RY13,CLEC12A,FUT3",0.0,3.9689922480620154
"TNFRSF1B,ITGAX,TNFRSF1B,CLEC12A,LTB4R,ITGAX,LTB4R,CLEC12A",0.0,3.9689922480620154
"SLC6A6,ITGAX,SLC6A6,CD96,P2RY13,ITGAX,P2RY13,CD96",0.0,3.9689922480620154
"EMC10,CR1,EMC10,CD96,SEMA4A,CR1,SEMA4A,CD96",0.0,3.9689922480620154
"TNFRSF1B,CR1,TNFRSF1B,LTB4R,P2RY13,CR1,P2RY13,LTB4R",0.0,3.9844961240310073
"EMC10,LTB4R,EMC10,P2RY13,CD96,LTB4R,CD96,P2RY13",0.0,3.9844961240310077
"SLC30A1,LTB4R,SLC30A1,CD96,SEMA4A,LTB4R,SEMA4A,CD96",0.0,3.9844961240310077
"SEMA4A,CD38,SEMA4A,CLEC12A,LTB4R,CD38,LTB4R,CLEC12A",0.0,3.9844961240310077
"CD82,LTB4R,CD82,LILRB4,ITGAX,LTB4R,ITGAX,LILRB4",0.0,3.984496124031008
"SLC6A6,CD96,SLC6A6,LILRB4,TNFRSF1B,CD96,TNFRSF1B,LILRB4",0.0,3.999999999999999
"EMC10,CD96,EMC10,CLEC12A,P2RY13,CD96,P2RY13,CLEC12A",0.0,3.9999999999999996
"P2RY13,CD38,P2RY13,CD33,LILRB4,CD38,LILRB4,CD33",0.0,3.9999999999999996
"TNFRSF1B,CR1,TNFRSF1B,CLEC12A,P2RY13,CR1,P2RY13,CLEC12A",0.0,3.9999999999999996
"CD82,ITGAX,CD82,LILRB4,CLEC12A,ITGAX,CLEC12A,LILRB4",0.0,4.0
"ITGAX,FUT3,ITGAX,CD33,SEMA4A,FUT3,SEMA4A,CD33",0.0,4.0
"SLC30A1,CD96,SLC30A1,CLEC12A,SEMA4A,CD96,SEMA4A,CLEC12A",0.0,4.0
"TNFRSF1B,CD96,TNFRSF1B,FUT3,LTB4R,CD96,LTB4R,FUT3",0.0,4.0
"SLC6A6,CR1,SLC6A6,LILRB4,LTB4R,CR1,LTB4R,LILRB4",0.0,4.015503875968992
"TNFRSF1B,CD96,TNFRSF1B,CLEC12A,FUT3,CD96,FUT3,CLEC12A",0.0,4.015503875968992
"CR1,CD96,CR1,CD38,LTB4R,CD96,LTB4R,CD38",0.0,4.015503875968992
"CD82,P2RY13,CD82,LILRB4,CR1,P2RY13,CR1,LILRB4",0.0,4.015503875968992
"EMC10,P2RY13,EMC10,LILRB4,ITGAX,P2RY13,ITGAX,LILRB4",0.0,4.015503875968992
"EMC10,SEMA4A,EMC10,LILRB4,CD33,SEMA4A,CD33,LILRB4",0.0,4.015503875968992
"SLC6A6,LTB4R,SLC6A6,P2RY13,SEMA4A,LTB4R,SEMA4A,P2RY13",0.0,4.015503875968992
"CR1,CD96,CR1,CD38,CLEC12A,CD96,CLEC12A,CD38",0.0,4.0310077519379846
"CD82,LILRB4,CD82,FUT3,CD96,LILRB4,CD96,FUT3",0.0,4.0310077519379846
"SLC6A6,CR1,SLC6A6,CLEC12A,LILRB4,CR1,LILRB4,CLEC12A",0.0,4.0310077519379846
"TNFRSF1B,ITGAX,TNFRSF1B,FUT3,LILRB4,ITGAX,LILRB4,FUT3",0.0,4.0310077519379846
"SLC6A6,ITGAX,SLC6A6,CD96,LTB4R,ITGAX,LTB4R,CD96",0.0,4.0310077519379846
"CD82,SEMA4A,CD82,CD96,CD33,SEMA4A,CD33,CD96",0.0,4.0310077519379846
"SLC6A6,P2RY13,SLC6A6,CLEC12A,SEMA4A,P2RY13,SEMA4A,CLEC12A",0.0,4.0310077519379846
"CD82,ITGAX,CD82,P2RY13,CD96,ITGAX,CD96,P2RY13",0.0,4.0310077519379846
"TNFRSF1B,ITGAX,TNFRSF1B,CD33,SEMA4A,ITGAX,SEMA4A,CD33",0.0,4.0310077519379846
"CR1,LTB4R,CR1,FUT3,CLEC12A,LTB4R,CLEC12A,FUT3",0.0,4.0310077519379846
"SLC6A6,CD96,SLC6A6,CLEC12A,ITGAX,CD96,ITGAX,CLEC12A",0.0,4.046511627906976
"SEMA4A,CD38,SEMA4A,FUT3,LILRB4,CD38,LILRB4,FUT3",0.0,4.046511627906976
"ITGAX,CR1,ITGAX,CD38,LILRB4,CR1,LILRB4,CD38",0.0,4.046511627906977
"ITGAX,SEMA4A,ITGAX,P2RY13,CD38,SEMA4A,CD38,P2RY13",0.0,4.046511627906977
"EMC10,CD96,EMC10,CLEC12A,LTB4R,CD96,LTB4R,CLEC12A",0.0,4.062015503875968
"TNFRSF1B,CR1,TNFRSF1B,CLEC12A,LTB4R,CR1,LTB4R,CLEC12A",0.0,4.062015503875968
"SLC6A6,CR1,SLC6A6,CD96,P2RY13,CR1,P2RY13,CD96",0.0,4.062015503875969
"LTB4R,CD38,LTB4R,CD33,LILRB4,CD38,LILRB4,CD33",0.0,4.062015503875969
"LILRB4,CD38,LILRB4,CD33,CLEC12A,CD38,CLEC12A,CD33",0.0,4.077519379844961
"SLC30A1,CD96,SLC30A1,CD33,LILRB4,CD96,LILRB4,CD33",0.0,4.077519379844961
"CD82,SEMA4A,CD82,P2RY13,LTB4R,SEMA4A,LTB4R,P2RY13",0.0,4.077519379844961
"TNFRSF1B,LILRB4,TNFRSF1B,CD38,SEMA4A,LILRB4,SEMA4A,CD38",0.0,4.077519379844961
"EMC10,LTB4R,EMC10,LILRB4,ITGAX,LTB4R,ITGAX,LILRB4",0.0,4.077519379844961
"CD82,LTB4R,CD82,LILRB4,CR1,LTB4R,CR1,LILRB4",0.0,4.077519379844961
"CR1,SEMA4A,CR1,FUT3,CD33,SEMA4A,CD33,FUT3",0.0,4.093023255813953
"CD82,SEMA4A,CD82,P2RY13,CLEC12A,SEMA4A,CLEC12A,P2RY13",0.0,4.093023255813953
"EMC10,ITGAX,EMC10,LILRB4,CLEC12A,ITGAX,CLEC12A,LILRB4",0.0,4.093023255813953
"CD82,ITGAX,CD82,LTB4R,CD96,ITGAX,CD96,LTB4R",0.0,4.093023255813954
"CD82,CR1,CD82,LILRB4,CLEC12A,CR1,CLEC12A,LILRB4",0.0,4.093023255813954
"SLC6A6,LTB4R,SLC6A6,CLEC12A,SEMA4A,LTB4R,SEMA4A,CLEC12A",0.0,4.093023255813954
"ITGAX,CR1,ITGAX,FUT3,P2RY13,CR1,P2RY13,FUT3",0.0,4.093023255813954
"P2RY13,CD38,P2RY13,CD33,CD96,CD38,CD96,CD33",0.0,4.108527131782945
"SLC6A6,LILRB4,SLC6A6,CD33,P2RY13,LILRB4,P2RY13,CD33",0.0,4.108527131782945
"CD82,ITGAX,CD82,CLEC12A,CD96,ITGAX,CD96,CLEC12A",0.0,4.108527131782946
"EMC10,P2RY13,EMC10,LILRB4,CR1,P2RY13,CR1,LILRB4",0.0,4.108527131782946
"ITGAX,SEMA4A,ITGAX,LTB4R,CD38,SEMA4A,CD38,LTB4R",0.0,4.108527131782946
"LTB4R,FUT3,LTB4R,CD33,P2RY13,FUT3,P2RY13,CD33",0.0,4.108527131782946
"ITGAX,CD38,ITGAX,CLEC12A,SEMA4A,CD38,SEMA4A,CLEC12A",0.0,4.124031007751937
"TNFRSF1B,CR1,TNFRSF1B,FUT3,LILRB4,CR1,LILRB4,FUT3",0.0,4.124031007751937
"EMC10,CD96,EMC10,CD33,SEMA4A,CD96,SEMA4A,CD33",0.0,4.124031007751937
"TNFRSF1B,P2RY13,TNFRSF1B,FUT3,SEMA4A,P2RY13,SEMA4A,FUT3",0.0,4.124031007751938
"TNFRSF1B,ITGAX,TNFRSF1B,CR1,P2RY13,ITGAX,P2RY13,CR1",0.0,4.124031007751938
"EMC10,LILRB4,EMC10,FUT3,CD96,LILRB4,CD96,FUT3",0.0,4.124031007751938
"SLC30A1,LTB4R,SLC30A1,LILRB4,P2RY13,LTB4R,P2RY13,LILRB4",0.0,4.124031007751938
"CD82,CR1,CD82,P2RY13,CD96,CR1,CD96,P2RY13",0.0,4.124031007751938
"TNFRSF1B,CR1,TNFRSF1B,CD33,SEMA4A,CR1,SEMA4A,CD33",0.0,4.124031007751938
"EMC10,ITGAX,EMC10,P2RY13,CD96,ITGAX,CD96,P2RY13",0.0,4.124031007751938
"P2RY13,CD33,P2RY13,CLEC12A,FUT3,CD33,FUT3,CLEC12A",0.0,4.124031007751938
"SLC6A6,CR1,SLC6A6,CD96,LTB4R,CR1,LTB4R,CD96",0.0,4.124031007751938
"SLC30A1,LILRB4,SLC30A1,CLEC12A,P2RY13,LILRB4,P2RY13,CLEC12A",0.0,4.13953488372093
"CR1,SEMA4A,CR1,P2RY13,CD38,SEMA4A,CD38,P2RY13",0.0,4.13953488372093
"SLC6A6,CD96,SLC6A6,CLEC12A,CR1,CD96,CR1,CLEC12A",0.0,4.13953488372093
"TNFRSF1B,LTB4R,TNFRSF1B,CD33,P2RY13,LTB4R,P2RY13,CD33",0.0,4.1395348837209305
"TNFRSF1B,CD96,TNFRSF1B,FUT3,ITGAX,CD96,ITGAX,FUT3",0.0,4.1395348837209305
"SLC6A6,ITGAX,SLC6A6,P2RY13,SEMA4A,ITGAX,SEMA4A,P2RY13",0.0,4.155038759689922
"TNFRSF1B,CD33,TNFRSF1B,CLEC12A,P2RY13,CD33,P2RY13,CLEC12A",0.0,4.155038759689922
"CD82,SEMA4A,CD82,LTB4R,CLEC12A,SEMA4A,CLEC12A,LTB4R",0.0,4.155038759689922
"ITGAX,CD96,ITGAX,CD38,CR1,CD96,CR1,CD38",0.0,4.155038759689922
"ITGAX,CR1,ITGAX,FUT3,LTB4R,CR1,LTB4R,FUT3",0.0,4.155038759689923
"SEMA4A,CD96,SEMA4A,CD38,FUT3,CD96,FUT3,CD38",0.0,4.155038759689923
"SLC6A6,ITGAX,SLC6A6,CR1,LILRB4,ITGAX,LILRB4,CR1",0.0,4.155038759689923
"SLC6A6,LILRB4,SLC6A6,FUT3,SEMA4A,LILRB4,SEMA4A,FUT3",0.0,4.155038759689923
